ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计,COUNT(data)_资产负债率_x,COUNT(data)_应收款周转率_x,MEDIAN(data.应收款周转率.COUNT(data))_流动比率,STD(data.净资产收益率.COUNT(data))_流动比率,STD(data.总资产报酬率.COUNT(data))_流动比率,SUM(data.流动比率.COUNT(data))_资产负债率,MAX(data.流动比率.COUNT(data))_销售毛利率,SUM(data.总资产报酬率.COUNT(data))_销售毛利率,MEAN(data.应收款周转率.COUNT(data))_净资产收益率,SUM(data.资产负债率.COUNT(data))_净资产收益率,MEAN(data.流动比率.COUNT(data))_投入资本回报率
921,2.8605,22.0362,37.8153,12.0143,11.1676,10.5342,5.4357,508561120.75,13356184.85,478946000.61,95334031.29,72610202.43,985979997.69,217272884.81,768707112.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
922,1.2712,33.137,6.6917,-23.1342,-15.7279,-14.2762,6.8459,1048515722.23,889092.59,994389261.29,45805909.92,-575153717.49,3313784111.66,1098087037.58,2215697074.08,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
923,1.7171,42.7585,19.4708,5.8339,4.9886,5.1732,13.6068,5997856921.82,39100938.92,6026729160.03,-559618662.05,437525800.72,13510419080.01,5776854258.53,7733564821.48,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
924,1.6776,45.2687,28.2501,12.4,11.7621,8.1749,3.476,4172462187.77,62187120.53,4797320946.2,347633173.78,381795006.48,6154637472.54,2786124896.69,3368512575.85,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
925,12.7096,3.8967,60.2218,11.8957,11.871,13.2394,2.3739,81358825.84,4754171.75,67777306.24,18030248.11,30013486.83,278150076.42,10838781.38,267311295.04,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
926,2.3203,11.0476,45.2263,5.4787,5.4521,5.6022,3.1764,1396270938.94,29374529.11,1264556556.84,217228434.15,409070073.83,10728596047.51,1185252616.22,9543343431.29,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
927,3.3346,19.7331,40.2429,18.5645,17.0915,15.4963,4.3212,922285875.42,24511716.27,862137801.77,130126006.39,155146938.05,1583242951.33,312422790.45,1270820160.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
928,4.2441,23.033,21.8234,,30.7894,30.7122,8.8665,276023042.8,12743437.15,321181864.69,7652651.57,38534435.39,162608515.0,37453569.52,125154945.48,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
929,3.5112,20.1276,75.3087,10.9231,10.1681,11.4444,25.4272,1633975587.35,71736783.66,1835279247.34,306935888.96,192082252.52,2218514519.06,446533634.1,1771980884.96,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,1.0,2.0,2.0
930,2.4068,38.4618,46.6593,23.2397,20.5393,17.8031,1.5251,210682533.08,7200365.33,134885976.72,-3815412.69,40281329.71,310897234.29,119576714.59,191320519.7,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
931,2.081,40.9863,30.3042,28.0418,28.363,20.9855,2.912,255647255.25,5194799.71,223385369.18,28402158.25,32559785.66,245792768.76,100741467.4,145051301.36,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
932,2.3541,32.1499,32.8423,2.7019,2.5293,6.919,13.8733,781017999.16,31405517.37,752730824.97,54435686.16,15011010.59,882494633.45,283721363.54,598773269.91,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
933,1.0198,49.3691,32.4837,15.6333,11.2978,10.6936,4.8552,2908123033.72,61483000.17,2914059072.14,737258351.53,339025800.36,4625479165.18,2283559724.18,2341919441.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
934,0.509,55.3095,20.4843,10.9984,7.9129,6.889,62.2985,342722302.09,,336754978.13,102056243.66,34738158.55,745610668.13,412393473.2,333217194.93,1.0,1.0,0.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
935,1.4477,49.0609,18.8451,10.3429,9.418,7.8028,5.6346,4669046324.0,48232697.0,5094140260.0,310519142.0,334851282.0,6436330765.0,3157723049.0,3278607716.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
936,2.3111,28.2957,27.3393,10.0325,9.7445,8.4053,1.8369,126797983.92,3247853.2,109105740.56,5157501.87,20913948.2,309296998.66,87517880.39,221779118.27,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
937,1.4714,54.2914,31.9888,5.3078,3.9707,4.544,3.6776,9108900358.9,88105000.74,8527206262.96,591399507.18,593666714.7,29090036715.62,15793401373.39,13296635342.23,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
938,0.9732,73.7683,18.6836,14.3183,9.4585,6.2345,5.0658,1720693948.39,7130414.45,1018218350.99,67505219.35,42130096.73,1259865318.96,929380761.29,330484557.67,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
939,2.9786,39.5934,21.4693,4.8561,3.965,3.6719,5.5652,2833002974.92,18660443.58,3032382845.3,-122243319.88,128706429.77,4950982443.95,1960261023.5,2990721420.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
940,1.251,47.9087,26.2675,15.006,13.4409,9.4698,31.578,3484010883.54,60958193.71,4116601655.45,354745628.55,202432365.76,3250964847.52,1557496576.74,1693468270.78,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
941,0.858,37.8119,27.0748,5.8187,4.5384,4.9623,54.8281,3559881312.66,123848585.84,3656930495.36,431645702.99,332119566.67,10919270631.15,4128787608.26,6790483022.89,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
942,2.01,31.5518,70.3609,10.4944,10.1107,8.2201,4.6803,277973510.52,4551851.43,308156921.35,66229459.91,29861285.41,478251872.63,150897229.21,327354643.42,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
943,1.7055,49.282,47.9137,36.5763,33.2333,23.2724,5.3889,273270283.45,11751636.45,287502405.76,81205352.28,46161556.96,301304639.38,148488868.53,152815770.85,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
944,1.0846,82.912,13.648,2.9013,16.3267,13.4448,0.6023,1422148983.54,31260776.09,2823638415.83,1649893329.26,34962294.89,7261917266.35,6021000594.15,1240916672.2,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,1.0,1.0,2.0
945,1.827,38.3075,39.2318,,11.9796,12.6546,6.2617,116491515.69,2567886.79,94423701.52,23383644.03,16572088.76,175606042.86,67270254.95,108335787.91,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
946,1.1514,68.4932,22.1127,11.7002,5.7899,5.7704,60.2152,2996951202.38,106138410.94,3312028064.35,-158260113.54,276338785.31,8415128920.46,5763792747.94,2651336172.52,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0
947,1.2536,57.6792,34.3643,14.1932,13.5658,6.7776,3.4402,271970152.18,4832409.57,218797037.01,22405786.76,22907235.63,531383498.3,306497525.17,224885973.13,1.0,2.0,1.5,0.7071067811865476,0.0,2.0,2.0,1.0,2.0,1.0,2.0
948,1.5739,56.6541,66.2939,38.9562,38.8073,18.452,3.5942,1188401760.15,25611418.55,1342646575.8,213367527.68,216047805.52,1447924132.67,820308662.88,627615469.79,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
949,0.3279,67.2243,25.0392,12.0012,7.3369,7.501,19.1206,1706591972.56,27950076.87,890976599.78,286748042.59,121423185.31,3180605233.47,2138138446.48,1042466786.99,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
950,4.2738,14.4626,47.0599,18.5975,18.2154,18.9034,4.6429,575412151.72,27350849.29,579402537.3,109768700.04,136829874.24,920697236.09,133156331.82,787540904.27,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
951,1.8458,43.2408,50.2171,6.5148,6.572,5.6965,1.5902,461566819.42,7724609.66,537233159.7,57553525.94,56344354.63,1464983585.61,633470642.51,831512943.1,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
952,2.4778,28.9782,35.1862,5.043,4.68,4.3349,1.2474,49818612.13,1603419.87,18778218.5,-22717926.39,6275858.73,189418095.9,54889946.12,134528149.78,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
953,1.25,48.555,23.2142,4.246,4.5063,4.9222,2.7582,3535026649.42,52745498.66,3049154490.41,238542617.13,240520599.95,10365983318.46,5033199513.76,5332783804.7,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
954,1.0348,51.159,18.5607,12.0336,9.14,6.7914,3.1895,1526957038.21,16154041.11,1536201883.19,164762366.18,93106383.25,1952110668.29,998680624.67,953430043.62,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
955,1.1176,67.7487,30.2394,14.32,8.6553,6.1699,1.7009,25129456007.18,341749343.34,23041839397.88,3023448809.24,3148806613.45,72787839384.3,49312838310.56,23475001073.74,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
956,2.076,31.1362,42.9433,6.9067,5.6276,6.3299,5.0581,2308922170.29,57507433.48,1673372536.89,102676414.53,342356671.44,7466927438.54,2324919261.79,5142008176.75,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
957,2.4992,17.457,64.3032,15.3783,15.1556,15.2623,13.3114,545765999.36,15499418.03,577675609.89,134298067.19,97395001.92,815987378.46,142446724.29,673540654.17,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
958,2.3207,27.0943,49.2915,6.9027,6.4131,5.6631,1.0239,570923683.58,4789451.12,360420653.19,-90453102.6,81500235.73,1869443893.9,506512363.16,1362931530.74,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
959,1.9571,33.5104,34.8544,7.2862,7.2423,4.8577,5.3976,2161476637.85,6684997.06,2583691970.77,63598253.15,81299587.65,1722182745.84,577109926.02,1145072819.82,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
960,1.1014,33.4605,40.6634,,-231.8181,,8.3234,84233452.43,-60619011.55,80285426.96,-312393831.06,-997893256.48,646929632.04,216465791.78,430463840.26,1.0,2.0,2.0,,,1.0,1.0,0.0,,,1.0
961,2.5742,33.73,36.2879,5.8265,5.0885,5.0965,1.0148,1253630516.62,32469351.25,933855852.09,254835682.47,138965266.78,3938865995.99,1328578525.73,2610287470.26,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
962,1.016,55.2594,18.1097,3.1172,2.9123,2.7541,3.0113,9752171142.05,34644238.16,7714363459.69,131847631.14,228302268.9,18781540862.03,10378566727.62,8402974134.41,1.0,4.0,4.0,,,1.0,1.0,1.0,4.0,1.0,1.0
963,2.4262,32.3928,20.3672,-54.1355,-54.2168,-41.9004,6.4588,568556028.95,1420678.96,534299688.76,22551539.11,-628860079.68,1243615819.99,402841674.52,840774145.47,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
964,1.6559,57.7998,28.8265,23.7842,23.2146,11.452,2.6105,423940933.44,9749147.57,257194792.84,-38552322.12,61922192.86,689610340.98,398593542.49,291016798.49,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
965,23.3347,3.9783,77.1029,14.8226,14.5567,16.2992,7.661,176381394.08,8365344.75,171075979.11,53671446.05,62467887.15,617146993.75,24552241.13,592594752.62,1.0,1.0,1.0,,,1.0,1.0,1.0,1.5,2.0,1.0
966,1.3179,61.5832,35.6123,47.2928,41.7014,21.0304,5.7204,436017584.47,11745479.34,409726535.15,60172412.22,71113595.07,487291332.19,300089360.47,187201971.72,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0
967,2.4264,21.1258,33.1001,,-102.9838,-68.7968,13.7452,115391108.11,-335241.91,118173139.38,-427930161.22,-537442240.15,781689165.96,165138296.91,616550869.05,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,,,2.0
968,1.2321,61.5463,19.9701,,11.1516,10.0302,3.6575,1685668884.37,31099735.22,498410383.84,6629420.18,179215377.16,2351570897.56,1447305567.89,904265329.67,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,,,1.5
969,0.9957,55.2265,25.5746,29.8663,17.4002,20.2878,6.0474,372225569.82,15988635.35,373066846.66,30640272.97,46165992.64,383753232.67,211933569.02,171819663.65,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
970,0.8715,50.7448,41.5232,3.9999,3.9391,3.9975,4.0954,697831631.05,9792186.73,713007478.33,123987469.81,43043269.65,2124838525.2,1078245914.35,1046592610.85,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
971,5.8541,17.6275,48.5301,12.5432,12.3303,13.3656,6.8264,343857919.47,8291481.81,379191564.71,76605454.08,24882165.74,274338768.58,48359184.96,225979583.62,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
972,1.4465,61.2807,36.8273,33.168,26.4903,16.659,9.1623,1087081147.72,11671714.28,1093500616.32,6179063.77,66205868.53,606838419.91,371874771.32,234963648.59,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
973,0.8706,68.2464,94.5306,,117.0707,27.7833,5.9717,348847654.8,9888695.31,338870551.23,65449994.94,42141794.09,234723874.62,160190558.25,74533316.37,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,,,2.0
974,4.6823,20.7861,45.377,11.1523,10.6388,9.7005,1.851,459913767.01,6597249.54,459703327.73,41189821.03,72166058.64,846586606.4,175972610.95,670613995.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
975,1.6799,43.9667,29.9779,,7.9943,7.6204,3.3078,932019601.07,16808803.43,530702715.66,94961517.37,108298430.34,2508212196.36,1102778051.94,1405434144.42,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0
976,1.3036,44.7862,14.7654,4.0512,2.8752,4.3464,8.4474,2708713300.68,86957795.3,2563548901.86,-438838387.8,162226118.22,7278581125.32,3259799085.87,4018782039.45,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
977,2.2422,37.0808,36.5774,19.9389,15.5691,15.1784,8.5824,4210975401.85,126057645.73,2841437550.77,798780122.83,836951515.1,7271344616.26,2696270879.75,4575073736.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
978,8.7628,12.9726,38.7588,10.3576,9.8624,10.7145,3.6174,418462912.32,12586792.05,330908140.66,18257690.55,71507459.78,818418618.14,106170263.65,712248354.49,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
979,1.8243,41.9635,18.5664,9.9525,7.981,7.5054,6.7186,9223771198.21,41193761.9,8246900985.56,538658757.69,573822355.52,10702249179.91,4491040604.2,6211208575.71,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
980,1.2009,83.9813,34.0956,22.7952,11.4824,6.6363,138.4822,242897110250.52,13933565335.34,368405223395.36,82322834216.5,37208387330.07,1165346917804.55,978672978646.26,186673939158.29,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
981,0.7059,55.9754,29.2588,-9.4876,0.8838,0.4964,6.4638,1175291832.62,18425579.28,1258726207.43,321050568.95,-50330564.02,2670351660.83,1494738883.82,1175612777.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
982,2.1151,41.5685,36.7736,15.2037,14.0693,11.2522,6.2138,3208400132.94,57148923.93,3336091044.45,275352301.36,362384057.61,4363079512.6,1813666278.26,2549413234.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
983,3.75,22.619,40.6122,8.3313,9.2117,9.7079,2.3629,805146996.3,35626032.38,807668255.67,138164742.69,156775159.67,2212605506.96,500468616.45,1712136890.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
984,2.1207,48.4581,21.6758,-7.0634,-4.8508,-3.2732,2.1321,2760999108.27,-28730544.76,2657713759.0,139879817.78,-339269902.37,8786598532.51,4257817593.68,4528780938.83,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
985,0.8368,68.9478,20.1086,45.0291,22.0662,17.6514,5.1244,1860895576.08,59206286.34,1706787510.99,186683746.67,171640735.78,1484710760.46,1023676124.68,461034635.78,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
986,1.0052,69.3302,45.5264,19.016,9.7267,8.6805,2.8318,1148556977.02,21443188.98,1169148471.5,72989668.25,150848108.43,2858274288.83,1981647086.23,876627202.6,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
987,1.0897,43.053,57.9462,4.6476,5.3687,4.025,2.0408,555247124.52,2391279.52,517643852.67,43045865.17,57779060.92,2200228667.94,947264510.75,1252964157.19,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
988,1.5968,50.4464,31.0104,9.4195,8.7927,5.815,3.0889,832945692.71,7225621.34,893957617.27,-9334882.72,51228360.74,1156198058.92,583260362.94,572937695.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
989,3.0964,33.2213,82.3768,,9.1164,8.1785,5.1195,57135361.15,853252.13,62796869.95,12175302.71,12151068.74,171042555.63,56822562.47,114219993.16,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
990,1.2398,44.4686,15.3294,3.1465,4.3291,3.714,2.782,1438602275.74,503811.07,1104876246.46,34878060.0,46854356.18,2717471583.29,1208422047.8,1509049535.49,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
991,2.5265,29.0983,22.4135,11.6083,10.8236,9.1947,2.9892,486134754.79,9307722.6,332322093.45,56693251.95,53612211.17,863680057.3,251316591.54,612363465.76,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
992,1.0951,57.4273,27.1145,,8.5328,7.9055,2.5158,316154345.43,6347174.66,238219426.64,-11790337.35,24808093.31,469284076.81,269497098.76,199786978.05,1.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0
993,0.6167,62.7158,67.2207,1.3407,3.8087,6.4057,14.3769,3326314212.13,219814717.03,3452860606.39,1357405313.88,206497398.5,14701932679.78,9220437754.79,5481494924.99,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
994,1.9085,54.1332,17.6225,2.1461,-1.656,-0.7373,8.8784,5875589714.46,44154628.42,5748593609.02,1667456151.22,-102688060.0,9746743266.92,5276221729.64,4470521537.28,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
995,7.8853,10.2877,19.0947,7.7358,6.5215,8.9512,8.2125,2324920563.04,38169861.23,2585728228.94,47103292.81,156171046.52,2204982772.8,226841351.58,1978141421.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
996,0.8435,44.0971,39.9571,,16.8416,15.3644,5.5612,218930839.4,5649738.7,176826837.27,68850959.61,54780326.69,353132818.83,155721331.4,197411487.43,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
997,1.6967,27.2214,5.9726,-10.9789,-11.5055,-9.3144,12.3648,1102974424.76,-2520266.7,1263794944.75,15152444.08,-158198124.51,1820200688.0,495483957.54,1324716730.46,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
998,1.353,39.8927,24.3204,17.0285,14.1108,13.2941,2.9474,2079846708.24,85521194.31,1438525503.31,-318250631.15,447083725.78,4934891955.52,1968659675.61,2966232279.91,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
999,2.9333,23.8411,53.6058,14.9324,14.5533,13.4432,5.7996,405379551.73,16056395.51,260346585.38,101509034.24,94569078.32,884060667.66,210770123.09,673290544.57,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
1000,2.4502,35.3589,82.5039,-80.2897,-65.8181,-51.6524,1.5342,200323275.37,42352458.9,218393951.16,-33230499.31,-1127791765.6,1353839085.78,478702086.84,875136998.94,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1001,4.8909,15.3334,18.0922,11.6596,10.183,11.051,10.4545,1169920193.3,18395297.7,1038101422.09,159295772.95,108062993.06,1548195072.06,237390606.9,1310804465.16,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
1002,1.718,44.1265,47.4738,15.4075,12.4092,11.4715,2.8215,248272094.99,6444682.48,177175926.09,1929008.86,46764003.71,577309132.73,254746545.68,322562587.05,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
1003,3.1773,20.3483,60.1687,32.118,29.8588,28.6092,3.2571,256190124.44,14583684.72,301769267.34,91189370.05,54737348.54,267610451.23,54454053.01,213156398.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1004,1.1474,40.6286,23.6976,,8.7617,8.2082,3.627,1711259974.54,19766858.31,1571002188.36,210846911.08,138469822.34,2146719318.6,872181285.01,1274538033.59,1.0,1.0,1.0,0.5773502691896258,0.0,3.0,3.0,1.0,,,3.0
1005,3.4904,18.7976,37.1976,49.9663,45.818,46.3137,160.5855,3400872615.69,242881373.24,1487775869.81,810794703.49,663467154.86,2357505431.61,443154968.82,1914350462.79,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1006,3.3299,21.2086,57.8166,24.3589,23.834,23.395,13.1095,478254313.96,19907170.05,527304446.29,160161084.59,134498543.53,761161443.52,161431724.12,599729719.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1007,1.234,43.1662,20.5541,23.1455,20.5364,16.8183,8.1035,3921170777.7,112736158.66,3002453522.83,310120480.83,392099378.11,3206684210.55,1384205116.89,1822479093.66,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0
1008,2.5064,36.3214,49.7815,10.6156,8.142,6.7479,1.3565,1015475539.46,13333358.35,853035064.78,2641988.87,111966348.89,2128455317.84,773085322.19,1355369995.65,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1009,2.5896,36.0882,38.9421,15.9995,13.8181,11.367,3.3389,307423525.28,7715927.29,275350430.62,7462076.69,44567203.28,606433571.66,218850811.78,387582759.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1010,2.4639,18.9973,60.8298,,17.4172,17.1196,58.3419,89648519.19,2967927.22,101153533.17,7884091.97,13906004.74,98565126.79,18724672.82,79840453.97,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
1011,0.84,38.4593,30.7687,8.5294,7.4382,7.8776,3.5523,384530296.15,9371009.46,408384052.22,79202433.98,43438341.37,852760143.93,327965861.02,524794282.91,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
1012,2.4452,38.4173,30.8263,10.2338,9.3776,7.8046,1.6617,680447964.46,20042373.4,610465515.66,147314615.49,123509319.46,2018422244.0,775424003.54,1242998240.46,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1013,3.2463,16.7743,33.948,0.5161,-0.0651,0.2301,2.0543,559627817.87,-3397884.54,638249697.9,65696896.43,6138390.81,1533104754.04,257168059.67,1275936694.37,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1014,4.1102,14.3949,30.6108,4.7015,4.1658,5.0435,3.189,792571899.66,17055735.44,791130374.7,-65642440.42,117047956.97,2911732579.06,419141565.72,2492591013.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1015,1.4897,25.5917,10.6737,0.6021,0.6677,0.5548,11.0887,2018532199.31,-933888.55,2253224291.46,22643362.45,7960424.98,1794212858.82,459168954.21,1335043904.61,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
1016,1.0173,50.5474,18.7509,2.9669,3.3926,3.2389,4.3791,525951511.09,3015250.55,574878364.56,42930508.72,15086910.56,1028328985.05,519793057.53,508535927.52,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
1017,3.618,18.5745,30.1133,0.9661,0.8374,1.7477,1.2121,875516775.5,30168101.94,551298664.6,-178316685.28,23284160.69,3853402772.56,715749880.86,3137652891.7,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1018,2.7587,24.1799,20.3409,12.4931,10.9714,12.6187,9.8139,4168693635.91,115073371.07,4395214260.54,568337861.26,390564439.5,4248993575.15,1027404418.64,3221589156.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1019,2.021,47.2335,12.8487,,12.1353,14.2033,62.1849,7991181035.25,130555642.12,9200419995.97,676662654.36,328735159.66,3513009401.91,1659316633.58,1853692768.33,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
1020,0.3451,124.2404,6.9563,-2499.8831,-58.5893,-56.1192,1.711,753977077.18,64868503.69,719692095.54,51922225.11,-1039952074.37,1955104011.14,2429029765.69,-473925754.55,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1021,4.9695,20.6639,68.3244,21.3569,20.2646,17.8487,3.5361,989069663.25,17640870.63,1040444954.7,136205027.32,190023097.02,1335313152.87,275928010.41,1059385142.46,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1022,1.2686,57.5512,15.618,9.8434,8.7553,7.0604,4.9255,7874493865.17,120807074.79,8299689886.51,1577876860.68,416055136.1,10420602443.31,5997181942.45,4423420500.86,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1023,1.4177,41.8353,32.2165,6.0467,5.5227,5.8648,2.0254,434356092.05,6149136.95,375022402.25,76986028.96,43368091.2,1257426112.9,526048238.48,731377874.42,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1024,1.9646,47.0197,57.3605,19.8269,14.3882,11.5996,4.4974,7929815019.06,188942354.38,8514684317.22,804382386.88,1459910930.96,16584903565.67,7798174922.83,8786728642.84,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1025,2.4647,46.6004,78.6229,6.7951,5.5971,6.8641,3.6553,2583652335.22,64632110.74,2750853707.01,151650408.51,185216851.13,4868764276.66,2268862636.63,2599901640.03,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
1026,0.8281,62.6329,16.2671,26.4208,14.4584,12.3222,406.5535,22287966407.02,292700360.17,16635499074.73,155968870.11,1744708242.68,19684208065.49,12328798204.96,7355409860.53,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
1027,0.9611,58.8078,23.6476,14.527,9.6049,8.3929,9.4899,6492917442.51,88733935.22,6421246612.62,691888484.71,775199333.22,16568165191.7,9743381172.71,6824784018.99,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,1.0,1.0,2.0
